neighbourhood,price,address,beds,baths,sqft,listing_url,raw_text
Maple Ridge,"$129,900",,,,924,https://www.realtor.ca/real-estate/29038180/25-ridgeway-drive-nw-edmonton-maple-ridge-edmonton,"$129,900 25 Ridgeway Drive NW, Edmonton, Alberta 3 1 924 sqft"
Maple Ridge,"$137,500",,,,1152,https://www.realtor.ca/real-estate/28910087/67-ridgeway-dr-nw-edmonton-maple-ridge-edmonton,"$137,500 67 Ridgeway Dr NW, Edmonton, Alberta 3 2 1152 sqft"
Marquis,"$299,000",,,,1130,https://www.realtor.ca/real-estate/29556572/301-9707-105-st-nw-edmonton-downtown-edmonton,"CAD Sign In My Account My Settings My Hidden Listings Email Notification Settings Sign Out EN FR Find a Home Find a REALTOR® Location Name Office Resources and Tools Mortgage Options Payment Calculator Refinance Calculator Land Transfer Tax Calculator Affordability Calculator Living Room Blog Home Real Estate 101 Market Trends Buying or Selling REAL Stories Neighbourhood Guides Home Improvements and Design Map List Transaction Type For sale Min Price Min Price Max Price Max Price Beds Beds Baths Baths Filters Save Search Results: 35 Listings Sort By Newest Oldest Lowest price Highest price Newest $299,000 #301 9707 105 ST NW, Edmonton, Alberta 2 2 1130 sqft 2 days ago $269,900 #311 9640 105 ST NW, Edmonton, Alberta 2 2 959 sqft 2 days ago $245,000 #1203 9720 106 ST NW, Edmonton, Alberta 1 1 591 sqft $264,999 #203 9707 106 ST NW, Edmonton, Alberta 2 2 1035 sqft $515,000 #606 9720 106 ST NW, Edmonton, Alberta 2 2 1154 sqft $269,900 #1206 9819 104 ST NW, Edmonton, Alberta 2 2 1252 sqft $189,500 #415 10503 98 AV NW, Edmonton, Alberta 2 2 913 sqft $160,000 #1403 9725 106 ST NW, Edmonton, Alberta 1 1 762 sqft $799,900 #2504 9720 106 ST NW, Edmonton, Alberta 2 2 1464 sqft $259,800 #503 9720 106 ST NW, Edmonton, Alberta 1 1 593 sqft $269,999 #704 9707 105 ST NW, Edmonton, Alberta 2 2 1211 sqft $225,000 #304 9819 104 ST NW, Edmonton, Alberta 2 2 873 sqft 1 2 3 1 of 3 4 3 2 5 6 6 4 2 3 Map Satellite Schools Schools TYPE Public Private LEVEL Elementary Secondary LANGUAGE English French Other Lifestyle Lifestyle Pedestrian friendly Transit friendly Car friendly Groceries Elementary schools High schools Daycares Restaurants Coffee Shops Nightlife Shopping Quiet Vibrancy Keyboard shortcuts Map data ©2026 Google Terms Report a map error Draw Search within boundary Show more listings Remove Boundary Draw your boundary Find a REALTOR® Create an Account Commercial Resources Tips for Buyers Tips for Sellers Canada Real Estate Living Room Blog About REALTOR.ca REALTOR.ca DDF® About CREA REALTOR® Code of Ethics REALTORS Care® Send Feedback Contact Us Privacy Policy Terms of Use Accessibility Careers Download the REALTOR.ca app Stay Connected Trusted listings from REALTOR® Agents. The MLS® mark and associated logos identify professional services rendered by REALTOR® members of CREA to effect the purchase, sale and lease of real estate as part of a cooperative selling system. ©2026 REALTOR.ca Canada Inc. All rights reserved. The trademarks REALTOR®, REALTORS® and the REALTOR® logo are controlled by CREA and identify real estate professionals who are members of CREA."
Marquis,"$299,000",,,,1130,,"$299,000 #301 9707 105 ST NW, Edmonton, Alberta 2 2 1130 sqft"
Marquis,"$269,900",,,,959,https://www.realtor.ca/real-estate/29556340/311-9640-105-st-nw-edmonton-rossdale,"$269,900 #311 9640 105 ST NW, Edmonton, Alberta 2 2 959 sqft 2 days ago"
Marquis,"$245,000",,,,591,https://www.realtor.ca/real-estate/29528978/1203-9720-106-st-nw-edmonton-downtown-edmonton,"$245,000 #1203 9720 106 ST NW, Edmonton, Alberta 1 1 591 sqft"
Marquis,"$264,999",,,,1035,https://www.realtor.ca/real-estate/29527149/203-9707-106-st-nw-edmonton-downtown-edmonton,"$264,999 #203 9707 106 ST NW, Edmonton, Alberta 2 2 1035 sqft"
Marquis,"$515,000",,,,1154,https://www.realtor.ca/real-estate/29522063/606-9720-106-st-nw-edmonton-downtown-edmonton,"$515,000 #606 9720 106 ST NW, Edmonton, Alberta 2 2 1154 sqft"
Marquis,"$269,900",,,,1252,https://www.realtor.ca/real-estate/29519589/1206-9819-104-st-nw-edmonton-downtown-edmonton,"$269,900 #1206 9819 104 ST NW, Edmonton, Alberta 2 2 1252 sqft"
Marquis,"$189,500",,,,913,https://www.realtor.ca/real-estate/29513978/415-10503-98-av-nw-edmonton-downtown-edmonton,"$189,500 #415 10503 98 AV NW, Edmonton, Alberta 2 2 913 sqft"
